ID	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	label
gossipcop-952866	13	8	23	0	0	35	21	0	2	0	4	51	9	25	1	0	2	41	13	14	0	0	5	0	15	1	22	15	8	7	11	14	2	2	0	1	real
gossipcop-952883	16	4	39	2	0	57	37	3	1	0	1	57	15	32	1	0	3	49	7	31	1	0	5	0	14	0	18	34	17	8	11	16	5	3	0	1	real
gossipcop-952908	21	22	67	0	1	96	55	1	2	1	11	157	32	197	1	0	14	36	14	29	2	1	1	0	17	0	23	30	3	13	20	16	4	4	0	2	real
gossipcop-952921	9	3	28	0	0	28	18	0	1	0	0	41	18	60	0	0	3	5	3	8	0	0	2	0	11	0	8	10	1	11	1	14	1	2	0	3	real
gossipcop-952927	2	1	11	0	0	15	5	0	0	0	3	13	3	14	0	0	1	13	4	9	0	0	1	0	4	0	7	2	3	3	1	9	0	0	0	1	real
gossipcop-952929	0	2	1	0	0	0	1	0	0	0	0	3	2	1	0	1	0	2	0	0	0	0	0	1	0	0	0	1	1	2	1	1	0	0	0	0	real
gossipcop-952933	8	14	37	0	0	43	26	2	2	0	6	48	12	59	0	0	3	1	2	12	0	1	3	0	6	0	12	3	8	13	1	10	3	0	0	1	real
gossipcop-952939	0	0	12	0	74	18	20	0	0	0	6	51	5	13	0	0	0	6	12	7	0	0	0	4	7	0	13	0	0	6	1	16	0	0	0	0	real
gossipcop-952940	2	0	8	0	0	4	7	0	0	0	0	10	0	1	0	0	0	0	4	4	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	real
gossipcop-952946	19	15	23	0	0	43	36	2	1	0	2	53	22	64	2	0	6	9	15	12	0	0	1	0	9	0	11	11	8	4	7	11	2	2	0	0	real
gossipcop-952953	12	2	21	1	0	24	16	1	2	0	1	23	20	31	0	1	3	2	3	6	0	0	1	0	5	0	7	8	5	4	1	0	1	1	0	0	real
gossipcop-952967	7	5	17	0	0	25	15	0	0	1	2	31	8	17	1	0	1	15	8	8	0	0	2	1	7	1	13	6	5	4	6	10	1	0	0	3	real
gossipcop-952976	19	16	45	2	0	53	42	0	0	0	4	95	26	79	1	0	13	32	10	22	1	0	1	0	17	0	17	32	19	17	11	9	4	1	0	2	real
gossipcop-953005	10	5	42	0	0	39	21	1	1	0	3	54	8	72	1	0	5	6	6	11	0	0	2	0	8	0	6	12	6	6	0	9	0	2	0	0	real
gossipcop-953006	16	8	33	0	0	46	17	1	0	0	6	56	11	31	0	0	1	22	10	14	0	1	3	0	10	0	14	13	7	5	10	12	2	2	0	1	real
gossipcop-953010	7	3	19	1	0	36	26	0	0	0	1	54	11	21	0	1	0	25	12	18	1	0	8	0	6	1	4	18	15	8	8	4	0	0	0	1	real
gossipcop-953042	6	6	16	1	0	36	23	0	0	0	0	41	4	43	1	1	4	21	12	17	1	0	1	0	13	0	11	14	9	6	8	11	0	1	0	3	real
gossipcop-953043	3	3	4	0	0	10	2	0	0	0	1	11	6	7	0	0	1	6	3	4	0	0	0	0	1	0	2	1	1	3	5	1	0	0	0	0	real
gossipcop-953058	13	27	37	0	22	48	41	0	4	0	4	97	22	50	0	2	2	31	14	26	0	0	1	1	9	0	14	26	8	10	15	4	0	2	0	2	real
gossipcop-953074	8	4	12	0	0	12	16	0	1	0	0	33	10	23	0	0	2	2	6	4	1	0	6	1	5	0	5	6	12	0	3	6	3	0	0	1	real
gossipcop-953078	1	0	5	0	0	1	1	0	0	0	2	9	2	2	0	0	0	3	0	1	0	0	0	0	2	0	2	0	2	1	0	2	0	0	0	1	real
gossipcop-953094	7	8	26	0	0	33	17	0	0	0	1	47	7	40	2	0	4	11	9	7	3	0	0	0	5	1	6	14	6	5	3	0	0	0	0	0	real
gossipcop-953107	5	24	17	0	2	24	20	1	1	0	6	21	24	73	0	0	2	4	3	10	1	0	2	0	4	2	11	6	1	3	2	6	1	1	0	1	real
gossipcop-953111	3	2	13	0	0	10	10	0	1	0	1	23	3	4	1	0	1	2	4	0	0	0	0	0	1	0	2	6	4	1	1	1	0	1	0	1	real
gossipcop-953132	44	25	124	2	0	125	69	3	6	6	9	147	53	126	11	0	18	70	17	74	1	2	9	0	20	1	34	72	29	18	21	34	6	11	0	11	real
gossipcop-953143	18	6	38	0	6	78	23	2	4	0	4	78	10	67	0	0	3	37	16	28	1	0	5	0	13	0	14	27	12	6	12	18	2	2	0	1	real
gossipcop-953144	2	2	4	0	1	8	4	0	0	0	0	4	0	0	0	0	0	3	2	4	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	real
gossipcop-953172	12	3	30	1	0	52	25	1	0	2	2	50	12	51	1	2	3	37	8	30	0	0	2	0	7	0	18	12	10	8	21	11	0	3	0	2	real
gossipcop-953174	11	5	50	1	0	62	38	0	0	0	7	77	25	40	12	0	7	9	4	44	0	0	1	0	6	3	18	3	10	8	10	16	3	4	0	3	real
gossipcop-953191	5	6	16	1	0	30	8	1	1	0	4	21	13	22	0	0	1	20	6	16	0	0	1	0	9	0	8	10	6	3	8	8	1	0	0	0	real
gossipcop-953196	1	2	7	0	0	14	9	1	0	0	0	20	3	5	0	0	2	2	4	4	0	0	1	0	3	0	2	1	1	1	1	4	0	1	0	0	real
gossipcop-953213	54	26	106	0	6	145	69	4	6	0	8	168	48	215	0	0	13	81	27	84	3	1	10	0	39	0	44	68	35	20	22	41	5	6	0	10	real
gossipcop-953220	10	7	33	0	0	42	20	0	3	0	2	42	11	65	0	0	4	13	2	13	1	0	6	0	10	0	9	31	7	9	2	5	3	5	0	0	real
gossipcop-953226	18	9	47	1	3	58	34	0	1	0	8	61	16	58	0	0	4	47	18	47	1	2	3	0	16	2	22	21	13	7	12	23	2	5	0	6	real
gossipcop-953243	37	6	91	1	0	75	56	1	1	0	5	121	26	98	3	3	8	35	16	35	4	0	5	0	22	1	26	9	16	15	14	40	3	5	0	6	real
gossipcop-953252	67	249	134	0	0	255	118	3	2	2	10	355	114	1127	41	0	55	29	23	35	1	0	7	0	47	2	59	27	37	30	18	80	3	11	0	8	real
gossipcop-953253	5	13	11	0	0	21	9	1	0	0	0	21	9	19	0	0	3	1	1	2	0	0	0	0	8	0	6	13	4	9	1	3	0	0	0	0	real
gossipcop-953279	3	1	7	0	0	3	5	0	2	0	0	15	6	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	real
gossipcop-953282	91	232	385	1	4	412	205	4	9	1	13	468	144	374	15	2	28	57	65	83	1	1	4	2	53	0	59	192	46	107	12	24	9	7	0	16	real
gossipcop-953283	6	2	14	1	0	20	10	2	0	0	0	29	6	14	0	0	3	3	3	4	0	0	0	0	3	0	2	2	4	5	3	6	0	1	0	3	real
gossipcop-953308	27	66	76	0	6	133	70	1	2	6	1	118	30	252	4	0	8	12	15	19	0	0	2	0	17	0	14	29	10	17	5	17	2	5	0	0	real
gossipcop-953319	4	1	6	0	0	14	5	0	1	0	0	5	9	19	0	0	1	5	4	2	0	0	2	0	4	0	4	4	3	1	3	2	0	1	0	0	real
gossipcop-953320	13	9	30	1	0	30	13	0	0	0	0	56	6	30	1	0	3	14	7	16	0	0	1	1	9	1	8	8	10	5	8	11	0	0	0	1	real
gossipcop-953347	0	2	4	0	0	15	5	0	1	0	0	13	1	9	0	0	0	0	3	2	1	0	1	0	3	0	3	1	3	3	1	2	0	1	1	0	real
gossipcop-953348	1	1	5	0	0	5	3	0	0	0	0	10	0	6	0	0	1	2	3	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	real
gossipcop-953352	9	4	28	0	0	46	12	1	1	0	2	56	6	43	0	1	2	39	17	24	1	0	4	1	14	0	21	23	12	2	10	12	1	3	0	3	real
gossipcop-953354	63	96	71	0	0	129	44	3	0	1	3	174	58	227	10	0	9	21	37	21	1	0	4	0	20	0	18	54	17	37	8	11	6	1	0	3	real
gossipcop-953359	10	6	34	0	0	50	36	0	0	0	5	65	32	59	0	0	12	20	14	14	1	0	3	0	18	0	26	22	10	7	6	7	1	0	0	0	real
gossipcop-953363	4	9	28	0	0	22	4	1	0	0	0	33	15	23	0	0	0	1	2	4	1	0	0	0	7	0	3	13	7	5	0	2	0	1	0	1	real
gossipcop-953368	15	79	77	0	0	105	59	1	9	1	0	119	24	135	24	0	10	24	15	14	0	0	0	0	24	0	29	41	13	13	2	12	1	3	0	3	real
gossipcop-953369	2	3	11	0	0	14	5	0	3	0	2	18	8	21	0	0	5	2	0	3	1	0	1	0	5	0	6	0	1	3	4	2	0	0	0	0	real
gossipcop-953377	15	9	36	1	0	67	25	1	0	0	7	84	15	42	0	0	2	47	22	37	1	0	4	0	19	0	28	34	17	8	14	12	1	2	0	1	real
gossipcop-953393	26	10	55	5	1	77	31	1	3	0	5	79	17	106	2	0	6	38	11	29	1	0	6	0	11	0	11	48	24	23	10	21	1	4	0	5	real
gossipcop-953401	8	4	12	0	0	20	13	0	0	0	0	13	9	38	1	0	2	4	2	9	0	0	0	0	2	0	1	9	4	4	3	3	0	1	0	1	real
gossipcop-953416	16	61	46	0	0	77	24	0	0	0	5	72	17	164	4	0	3	6	6	14	0	0	1	0	10	0	19	25	15	27	1	9	4	3	0	0	real
gossipcop-953442	1	0	3	0	0	4	2	1	0	0	1	6	2	4	0	0	0	3	0	2	0	0	0	0	2	0	3	0	0	2	1	2	0	0	0	0	real
gossipcop-953453	8	20	33	0	0	40	23	0	1	0	3	83	12	92	0	0	4	26	12	11	1	0	1	1	10	0	9	16	9	8	9	17	0	2	0	3	real
gossipcop-953460	13	5	37	0	0	53	35	1	0	0	1	64	15	24	0	0	3	41	11	24	1	1	2	0	10	0	13	16	10	8	25	13	1	9	0	1	real
gossipcop-953481	0	0	2	0	0	5	0	0	1	0	1	3	1	0	0	0	0	7	1	0	0	0	0	0	2	0	3	0	0	0	4	0	0	0	0	0	real
gossipcop-953486	0	1	2	0	0	3	1	0	0	0	0	2	3	7	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	real
gossipcop-953519	2	1	1	0	0	5	2	0	0	0	0	5	1	6	0	0	1	4	2	1	0	0	0	0	0	0	0	4	0	2	0	3	0	0	0	0	real
gossipcop-953532	11	9	42	3	2	60	20	1	2	0	4	66	18	68	0	0	6	27	13	25	0	0	0	0	11	1	12	20	12	20	10	22	0	2	0	0	real
gossipcop-953541	67	9	205	5	0	223	126	8	2	0	25	237	61	70	2	3	13	192	30	130	4	1	13	0	58	1	83	59	57	42	77	89	9	27	0	18	real
gossipcop-953546	14	11	38	0	2	38	20	0	1	0	6	66	18	51	1	1	2	14	17	23	1	0	2	0	9	2	14	18	5	9	6	13	0	0	1	2	real
gossipcop-953561	0	0	3	0	0	1	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	real
gossipcop-953562	10	7	32	0	0	37	23	0	0	0	4	52	17	38	0	0	8	7	4	11	0	0	0	0	7	0	9	10	6	7	5	10	2	2	0	1	real
gossipcop-953563	14	7	26	0	0	40	18	2	1	0	2	61	11	49	0	0	7	24	14	10	0	0	0	1	10	0	8	11	8	6	8	7	0	1	0	0	real
gossipcop-953576	5	3	17	1	0	25	8	0	0	0	0	25	8	19	1	0	1	20	2	12	1	0	2	0	5	0	16	9	4	5	17	3	0	4	0	2	real
gossipcop-953582	8	0	25	0	0	30	12	0	0	0	3	36	1	20	0	1	5	19	3	8	0	0	2	0	5	0	12	9	5	9	4	7	1	3	0	2	real
gossipcop-953593	45	118	126	0	0	200	79	2	3	1	2	231	45	273	5	0	10	53	35	31	3	0	4	0	16	0	25	86	24	46	5	28	8	6	0	3	real
gossipcop-953600	12	1	23	1	0	31	11	0	0	0	1	35	8	48	0	0	4	26	9	14	0	0	0	0	5	1	11	26	10	4	4	4	1	1	0	0	real
gossipcop-953618	11	19	35	0	0	50	38	2	0	0	3	76	13	101	0	0	6	23	10	14	1	3	1	2	8	2	13	21	10	3	9	15	2	4	0	6	real
gossipcop-953633	4	4	10	1	0	18	6	1	0	0	0	19	5	8	0	0	1	7	2	11	0	0	1	0	1	0	2	8	10	1	0	3	0	0	0	0	real
gossipcop-953643	3	1	0	0	0	2	1	0	0	0	0	5	2	9	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	real
gossipcop-953656	12	2	17	0	0	28	26	0	0	0	4	37	11	72	3	0	2	7	6	9	1	2	0	0	10	0	10	4	6	4	2	8	0	1	1	1	real
gossipcop-953666	4	2	5	0	0	7	8	0	0	0	0	15	1	7	0	0	0	1	2	3	0	0	1	0	1	0	1	0	0	1	0	3	0	1	0	0	real
gossipcop-953672	10	17	39	0	2	56	23	0	2	0	0	89	11	48	0	0	2	26	20	30	0	0	2	0	15	0	8	30	19	17	4	16	0	3	0	1	real
gossipcop-953674	13	10	39	0	1	64	21	0	1	0	1	69	20	68	2	0	7	26	20	22	1	1	5	0	11	0	12	27	12	10	7	25	2	3	0	0	real
gossipcop-953701	2	0	2	1	0	1	3	0	0	0	0	10	4	5	0	0	0	0	0	3	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	real
gossipcop-953702	58	21	117	2	6	162	88	2	4	0	12	161	55	165	1	1	12	63	39	99	6	0	10	0	36	0	57	55	36	27	28	35	6	10	1	13	real
gossipcop-953706	8	4	32	0	0	59	25	2	2	0	2	70	5	38	0	0	5	32	11	20	1	0	5	0	11	1	11	11	18	11	15	24	3	3	0	3	real
gossipcop-953720	1	0	3	0	0	2	2	0	0	0	1	11	0	2	0	0	0	1	2	2	0	0	0	0	2	0	2	0	1	1	0	2	0	0	0	0	real
gossipcop-953721	23	9	38	0	0	56	38	4	2	0	3	63	30	37	0	0	5	32	15	33	1	0	2	0	18	0	18	29	14	24	21	7	3	1	0	2	real
gossipcop-953722	10	3	30	1	0	42	20	2	2	0	4	59	14	62	0	1	5	16	13	24	0	0	4	0	11	0	12	14	12	12	6	17	0	2	0	3	real
gossipcop-953746	39	15	68	1	0	106	64	0	2	0	9	123	36	52	1	3	7	127	34	82	2	0	5	0	20	1	40	63	31	24	36	49	1	8	0	10	real
gossipcop-953750	34	9	72	0	2	98	57	6	3	0	11	136	25	69	1	4	5	85	25	62	6	0	1	1	26	0	41	38	24	14	32	21	1	5	0	4	real
gossipcop-953757	1	1	4	0	0	5	2	0	0	0	0	6	0	9	0	0	0	2	1	1	0	0	0	0	3	0	2	5	1	1	0	0	0	1	0	0	real
gossipcop-953763	25	21	87	0	1	103	46	4	2	0	6	157	34	89	6	0	9	45	25	40	1	0	2	0	20	1	26	56	17	14	9	21	5	7	0	4	real
gossipcop-953764	10	7	16	0	0	25	13	1	2	0	6	39	4	26	1	0	2	4	3	7	0	1	1	0	3	0	9	3	7	5	1	9	1	0	0	0	real
gossipcop-953785	9	12	20	0	0	26	5	1	2	0	0	37	12	16	0	0	1	6	1	7	1	0	2	0	1	0	1	11	2	7	4	3	0	1	0	1	real
gossipcop-953806	8	2	11	1	0	14	18	0	0	0	2	27	13	3	0	0	1	6	3	8	0	0	1	0	7	0	6	1	1	5	9	4	2	2	0	1	real
gossipcop-953821	8	6	22	1	0	27	8	0	0	0	0	26	11	6	0	0	0	9	4	7	0	0	2	0	2	0	1	14	4	2	3	2	0	2	0	0	real
gossipcop-953836	2	3	11	0	0	13	6	0	0	0	2	12	5	20	0	0	1	4	0	1	0	0	2	0	2	0	4	0	2	3	2	3	0	1	0	0	real
gossipcop-953841	14	5	31	3	1	58	19	5	0	0	3	75	9	17	1	0	1	56	15	34	0	0	1	0	11	1	19	20	13	8	30	21	1	2	0	9	real
gossipcop-953842	31	10	58	2	0	86	41	2	0	0	5	126	22	86	1	0	14	66	28	30	1	2	7	0	22	3	31	44	12	9	19	36	3	5	1	5	real
gossipcop-953869	21	13	44	0	1	70	25	3	2	0	2	93	18	93	0	0	8	27	20	21	0	0	2	0	5	1	5	35	8	19	4	13	1	1	0	1	real
gossipcop-953880	10	9	37	1	0	42	17	1	0	0	0	54	10	49	0	0	3	14	9	14	0	0	2	0	11	0	10	29	7	6	0	0	0	0	0	0	real
gossipcop-953887	2	0	5	0	0	4	5	0	0	0	0	9	2	11	0	0	0	3	1	4	0	0	1	0	3	0	0	3	1	1	2	4	0	0	0	0	real
gossipcop-953891	17	18	51	1	0	80	50	0	2	0	1	84	26	90	0	1	5	14	23	20	1	1	3	0	16	0	12	21	16	10	3	11	1	0	0	2	real
gossipcop-953922	13	2	28	2	1	38	16	0	0	0	1	51	9	36	3	0	12	11	4	15	0	0	2	0	7	0	5	17	12	4	0	11	1	1	0	2	real
gossipcop-953933	7	1	20	0	0	22	13	0	0	0	0	30	4	19	1	0	2	8	9	9	2	0	0	0	5	0	2	11	8	2	3	6	1	1	0	0	real
gossipcop-953935	12	5	24	0	0	31	12	1	0	0	0	28	13	53	0	0	4	7	6	20	0	0	4	0	8	1	10	9	10	4	1	8	0	1	0	0	real
gossipcop-953943	86	18	297	10	0	330	219	6	7	0	31	440	115	295	10	0	48	98	29	167	5	3	10	0	70	0	94	126	68	52	24	64	23	17	0	15	real
gossipcop-953954	8	11	19	2	0	28	15	0	1	0	1	33	10	43	0	0	6	19	4	11	1	1	1	0	10	0	7	9	10	8	11	11	3	1	0	2	real
gossipcop-953958	11	5	14	0	1	21	13	0	0	1	1	38	10	15	0	0	5	9	5	18	0	1	1	0	8	0	8	7	6	4	3	13	3	2	0	1	real
gossipcop-953966	3	1	37	0	0	40	21	0	1	0	0	55	5	35	0	0	8	6	5	2	0	0	0	0	3	0	2	5	9	2	0	12	0	0	2	0	real
gossipcop-953977	34	156	130	2	0	290	78	1	5	0	16	188	33	895	55	1	35	29	6	23	2	0	0	2	14	0	40	21	11	15	12	54	1	2	0	1	real
gossipcop-953994	2	0	6	0	0	5	1	0	0	0	0	5	0	3	0	0	0	3	0	5	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	real
gossipcop-954009	8	2	29	2	0	36	23	0	3	0	3	43	12	29	1	2	1	34	11	21	1	0	1	0	12	0	15	11	11	4	10	27	4	1	0	2	real
gossipcop-954027	14	12	47	1	0	66	20	1	1	1	9	61	21	84	0	0	3	23	10	33	1	0	3	0	15	0	32	13	14	15	11	10	2	2	0	1	real
gossipcop-954041	3	9	8	0	0	15	3	0	2	0	0	21	4	31	0	0	1	6	5	2	1	0	3	8	3	0	4	5	5	3	5	3	0	1	0	1	real
gossipcop-954079	9	5	21	0	0	39	23	0	0	0	0	34	11	28	1	0	2	32	7	21	0	0	0	0	9	2	9	22	4	8	12	12	1	2	0	5	real
gossipcop-954081	76	12	163	6	1	229	98	4	1	0	20	219	58	96	2	1	12	160	35	101	2	1	9	0	58	0	80	122	52	36	43	30	6	11	0	16	real
gossipcop-954096	3	5	10	0	0	5	1	0	3	0	0	13	4	17	0	1	1	1	0	0	1	0	1	0	3	1	4	2	1	0	3	0	0	0	0	0	real
gossipcop-954105	15	9	20	0	0	27	17	0	2	0	1	42	5	41	0	0	1	18	7	14	0	2	1	0	7	0	2	25	9	7	3	8	0	2	0	3	real
gossipcop-954109	4	20	21	0	2	41	9	0	1	0	0	35	7	77	3	0	3	5	3	3	0	0	0	0	4	0	1	14	4	8	6	2	0	2	0	0	real
gossipcop-954111	6	3	6	1	0	13	7	0	0	0	4	23	2	14	0	0	1	14	4	4	1	0	2	0	4	2	11	8	3	3	4	7	1	2	0	0	real
gossipcop-954129	1	1	5	0	0	7	3	0	0	0	1	13	0	17	0	0	2	1	3	7	2	0	1	0	5	0	5	0	3	3	1	3	0	0	0	0	real
gossipcop-954130	28	17	48	0	0	91	35	1	5	0	11	96	21	62	0	1	2	103	24	56	3	0	10	0	32	0	56	69	16	21	25	14	4	8	0	8	real
gossipcop-954134	165	699	669	8	0	799	436	12	17	2	25	1098	293	679	16	2	80	144	103	139	1	3	15	0	110	0	134	285	123	158	43	80	27	19	0	16	real
gossipcop-954151	19	14	28	0	0	37	27	3	2	1	2	61	20	28	0	0	1	41	12	16	2	1	3	0	10	0	13	17	13	13	21	14	3	4	1	4	real
gossipcop-954156	19	15	23	0	0	43	36	2	1	0	2	53	22	64	2	0	6	9	15	12	0	0	1	0	9	0	11	11	8	4	7	11	2	2	0	0	real
gossipcop-954165	6	4	43	0	0	37	18	1	0	0	4	66	9	29	3	0	5	9	8	10	0	0	0	0	12	0	17	12	5	4	5	13	1	3	0	0	real
gossipcop-954173	374	545	1038	3	2	1253	676	19	21	1	54	1560	507	1366	25	3	82	216	136	320	12	6	23	0	212	0	218	365	210	313	107	304	53	54	2	27	real
gossipcop-954191	15	3	62	0	0	79	39	1	1	0	6	104	15	45	2	0	5	49	15	34	0	0	1	0	21	1	20	65	13	17	7	11	8	5	0	6	real
gossipcop-954194	2	0	13	0	0	22	5	0	1	0	1	18	7	18	0	0	2	13	8	12	0	0	2	0	4	0	6	6	9	1	4	9	0	0	0	0	real
gossipcop-954254	2	3	6	0	0	10	4	0	0	0	1	16	2	15	0	0	3	3	3	4	1	0	4	0	10	0	13	3	2	3	1	3	0	0	0	1	real
gossipcop-954259	4	2	8	0	0	11	7	3	0	0	0	17	8	9	1	0	2	5	1	11	1	0	0	0	2	0	3	1	2	7	3	6	0	2	1	0	real
gossipcop-954260	18	12	53	1	0	67	21	0	0	0	3	70	13	88	0	0	7	43	14	29	2	0	4	1	12	0	12	52	19	5	6	7	0	1	0	5	real
gossipcop-954269	16	6	33	2	0	61	28	0	0	0	1	58	10	60	0	0	4	22	11	17	0	0	2	0	12	0	18	38	8	16	3	10	2	2	1	1	real
gossipcop-954270	44	4	70	3	2	107	85	7	3	0	14	185	56	37	0	0	6	41	15	63	9	0	5	0	16	2	44	3	17	11	35	55	7	6	0	4	real
gossipcop-954308	10	7	32	0	6	42	11	0	0	0	5	65	20	30	2	0	0	5	2	6	0	0	1	0	13	0	11	15	12	14	3	2	0	1	0	2	real
gossipcop-954314	13	9	40	1	0	42	27	1	0	0	5	49	20	52	0	0	5	31	7	18	0	2	3	0	14	0	19	18	4	9	12	9	1	0	0	2	real
gossipcop-954321	18	2	25	0	0	39	31	2	1	0	2	50	15	18	0	0	1	37	10	29	2	0	2	0	11	0	19	15	15	8	17	15	1	4	0	1	real
gossipcop-954331	5	5	9	1	0	16	3	0	0	0	0	15	6	26	0	0	1	4	4	3	0	0	0	0	1	0	2	14	0	3	1	0	0	0	0	0	real
gossipcop-954360	7	1	13	0	0	13	15	1	0	0	1	23	8	23	0	0	3	3	5	9	1	0	3	0	3	0	5	2	4	3	3	2	0	0	0	0	real
gossipcop-954366	9	3	30	0	0	39	18	0	0	0	3	46	16	30	0	0	1	4	3	5	1	0	0	0	7	0	9	2	16	5	0	7	0	0	0	3	real
gossipcop-954371	17	12	41	0	10	95	27	1	0	0	8	91	19	107	0	0	14	65	21	33	0	0	5	0	14	1	26	40	19	14	29	12	3	3	0	6	real
gossipcop-954390	17	9	32	1	2	54	18	0	1	0	4	70	9	86	0	0	9	40	9	34	0	1	6	0	17	0	25	23	20	17	16	16	2	2	1	1	real
gossipcop-954397	5	14	29	0	0	31	13	1	1	4	7	37	8	22	4	1	3	30	3	21	0	0	1	0	5	2	15	11	4	1	5	15	1	3	0	2	real
gossipcop-954407	3	5	15	0	0	18	4	0	0	0	0	26	6	34	0	0	3	3	4	7	0	0	1	0	1	0	0	7	4	6	1	6	0	0	0	1	real
gossipcop-954418	29	32	103	1	0	131	88	2	8	0	9	144	58	153	5	3	9	33	27	40	0	1	4	0	12	0	17	18	18	33	14	37	8	3	0	1	real
gossipcop-954420	23	12	60	0	0	76	30	0	1	0	6	75	31	107	7	0	6	24	10	31	0	0	9	0	14	0	27	17	18	4	9	5	1	2	0	1	real
gossipcop-954429	5	1	21	0	0	27	8	0	0	0	1	37	15	25	0	0	4	14	8	9	0	0	2	0	12	1	12	10	8	9	3	9	1	0	0	0	real
gossipcop-954445	21	39	59	0	0	100	60	2	4	3	1	97	35	108	1	1	13	42	27	57	2	0	0	0	18	1	15	38	22	17	19	33	6	0	0	2	real
gossipcop-954457	8	4	29	1	0	20	16	0	3	0	7	24	30	24	0	1	7	8	1	12	0	1	2	0	7	0	16	1	6	3	7	2	0	1	0	1	real
gossipcop-954462	158	152	296	0	0	556	193	11	5	0	17	632	104	649	1	1	70	177	161	126	6	0	44	0	175	0	159	23	115	77	69	323	12	34	2	31	real
gossipcop-954480	53	18	125	4	1	173	93	2	5	0	9	183	53	128	9	4	11	81	26	79	0	1	3	4	20	2	30	22	30	22	37	75	5	8	0	10	real
gossipcop-954481	6	7	9	0	0	14	8	1	1	0	0	14	7	29	0	0	3	7	5	9	1	0	1	0	1	0	1	2	2	6	5	9	1	1	0	1	real
gossipcop-954483	7	4	29	0	0	26	11	0	0	0	6	43	10	12	0	1	2	6	3	11	0	0	2	0	8	0	16	4	4	9	4	6	2	1	0	3	real
gossipcop-954488	7	7	18	1	0	20	17	0	0	0	0	23	6	23	0	0	0	9	3	8	1	0	1	0	3	0	2	19	3	4	2	2	0	0	0	1	real
gossipcop-954507	7	3	14	0	0	30	6	0	2	0	3	25	5	35	0	0	2	24	4	14	0	0	2	0	7	1	13	21	4	7	3	5	0	0	0	1	real
gossipcop-954515	5	2	13	1	0	29	12	1	0	0	1	30	8	32	1	0	3	7	3	5	1	0	1	0	4	0	3	6	2	2	7	10	4	4	0	1	real
gossipcop-954568	8	1	18	0	0	15	10	2	0	0	0	33	2	22	0	0	4	3	3	6	0	1	0	0	6	0	2	8	3	2	1	6	0	1	0	0	real
gossipcop-954569	12	11	35	0	0	53	24	2	7	0	1	64	17	37	0	0	3	37	13	24	1	1	6	0	11	0	16	26	11	15	15	13	2	1	0	6	real
gossipcop-954574	2	0	8	0	0	13	5	0	0	0	1	17	1	16	0	0	1	2	3	3	1	1	0	0	1	0	2	0	2	1	0	3	0	1	0	0	real
gossipcop-954600	11	13	41	1	0	71	43	0	0	0	2	80	23	83	3	0	7	32	17	25	0	0	3	1	12	0	11	25	10	8	4	24	5	0	1	0	real
gossipcop-954601	45	17	102	1	0	155	67	1	1	0	11	159	45	81	1	1	4	104	40	64	1	2	2	0	33	0	37	80	26	20	29	15	2	9	0	4	real
gossipcop-954602	87	65	94	4	8	135	84	6	5	0	17	240	55	219	0	0	6	157	50	86	1	2	2	2	46	1	72	55	52	21	71	53	0	8	0	6	real
gossipcop-954616	8	1	18	0	0	15	10	2	0	0	0	33	2	22	0	0	4	3	3	6	0	1	0	0	6	0	2	8	3	2	1	6	0	1	0	0	real
gossipcop-954634	1	1	7	0	0	6	4	0	0	0	0	9	4	0	0	0	1	0	2	1	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	real
gossipcop-954647	36	19	119	1	1	142	97	0	3	3	17	200	39	147	1	0	12	81	20	80	5	3	8	0	20	0	37	73	20	23	27	31	2	10	1	13	real
gossipcop-954659	25	11	49	1	0	78	43	1	0	0	8	93	23	36	0	1	1	70	24	36	0	0	4	0	16	0	23	49	15	12	17	9	2	6	0	2	real
gossipcop-954663	11	12	41	0	1	49	33	0	2	0	4	82	28	62	0	4	5	35	15	13	0	0	2	0	6	1	7	23	16	12	14	14	2	3	0	6	real
gossipcop-954667	15	3	31	0	2	52	15	1	1	0	2	47	14	29	0	1	3	48	12	26	0	0	4	0	18	0	19	38	11	3	8	12	2	5	0	5	real
gossipcop-954681	10	3	42	1	0	45	27	4	4	0	2	67	14	50	0	0	1	19	16	23	1	0	2	0	19	1	16	14	14	8	15	10	1	2	0	1	real
